"adm2_name","adm2_pcode","scenario","start","end","phase_majority","phase_mean"
"Jamaame","SO2804","current",2025-07-01,2025-09-01,2,2
"Kismaayo","SO2801","current",2025-07-01,2025-09-01,2,1.66684556007385
"Afgooye","SO2302","current",2025-07-01,2025-09-01,2,2.22511601448059
"Baraawe","SO2303","current",2025-07-01,2025-09-01,2,2.06691884994507
"Kurtunwaarey","SO2304","current",2025-07-01,2025-09-01,1,1.5732079744339
"Marka","SO2301","current",2025-07-01,2025-09-01,3,2.53691434860229
"Qoryooley","SO2305","current",2025-07-01,2025-09-01,1,1.68919539451599
"Sablaale","SO2306","current",2025-07-01,2025-09-01,1,1.35460901260376
"Wanla Weyn","SO2307","current",2025-07-01,2025-09-01,1,1.41952586174011
"Bu'aale","SO2701","current",2025-07-01,2025-09-01,1,1.49610590934753
"Jilib","SO2702","current",2025-07-01,2025-09-01,2,1.95606410503387
"Saakow","SO2703","current",2025-07-01,2025-09-01,1,1.4073474407196
"Adan Yabaal","SO2102","current",2025-07-01,2025-09-01,2,1.95308339595795
"Balcad","SO2103","current",2025-07-01,2025-09-01,2,2.16948843002319
"Cadale","SO2104","current",2025-07-01,2025-09-01,2,1.97173798084259
"Jowhar","SO2101","current",2025-07-01,2025-09-01,2,2.01867079734802
"Gaalkacyo","SO1801","current",2025-07-01,2025-09-01,3,2.99999976158142
"Galdogob","SO1802","current",2025-07-01,2025-09-01,3,3
"Hobyo","SO1803","current",2025-07-01,2025-09-01,3,3
"Jariiban","SO1804","current",2025-07-01,2025-09-01,3,3
"Xarardheere","SO1805","current",2025-07-01,2025-09-01,3,2.60161280632019
"Burtinle","SO1702","current",2025-07-01,2025-09-01,3,3
"Eyl","SO1703","current",2025-07-01,2025-09-01,3,3
"Garoowe","SO1701","current",2025-07-01,2025-09-01,3,2.99999976158142
"Ceel Afweyn","SO1502","current",2025-07-01,2025-09-01,3,2.8059356212616
"Ceerigaabo","SO1501","current",2025-07-01,2025-09-01,3,3
"Laasqoray","SO1503","current",2025-07-01,2025-09-01,3,3
"Caynabo","SO1402","current",2025-07-01,2025-09-01,3,2.97135829925537
"Laas Caanood","SO1401","current",2025-07-01,2025-09-01,3,3
"Taleex","SO1403","current",2025-07-01,2025-09-01,3,3
"Xudun","SO1404","current",2025-07-01,2025-09-01,3,3
"Burco","SO1301","current",2025-07-01,2025-09-01,3,2.82436776161194
"Buuhoodle","SO1302","current",2025-07-01,2025-09-01,3,2.99417638778687
"Owdweyne","SO1303","current",2025-07-01,2025-09-01,3,2.83178472518921
"Sheikh","SO1304","current",2025-07-01,2025-09-01,2,2.07749462127686
"Berbera","SO1202","current",2025-07-01,2025-09-01,2,2.35641551017761
"Gebiley","SO1203","current",2025-07-01,2025-09-01,2,2.45158982276917
"Hargeysa","SO1201","current",2025-07-01,2025-09-01,3,2.65972471237183
"Baki","SO1102","proj",2017-02-01,2017-06-01,2,2.00314092636108
"Borama","SO1101","proj",2017-02-01,2017-06-01,2,2.0036084651947
"Lughaye","SO1103","proj",2017-02-01,2017-06-01,3,2.99537873268127
"Zeylac","SO1104","proj",2017-02-01,2017-06-01,3,2.99905586242676
"Ceel Barde","SO2502","proj",2017-02-01,2017-06-01,3,3
"Rab Dhuure","SO2505","proj",2017-02-01,2017-06-01,3,2.80833888053894
"Tayeeglow","SO2503","proj",2017-02-01,2017-06-01,3,2.99968242645264
"Waajid","SO2504","proj",2017-02-01,2017-06-01,3,2.9986629486084
"Xudur","SO2501","proj",2017-02-01,2017-06-01,3,3
"Bondhere","SO2201","proj",2017-02-01,2017-06-01,2,2
"Cabdulasis","SO2202","proj",2017-02-01,2017-06-01,2,2
"Daynile","SO2203","proj",2017-02-01,2017-06-01,2,2
"Dharkenley","SO2204","proj",2017-02-01,2017-06-01,2,2
"Hamar Jabjab","SO2205","proj",2017-02-01,2017-06-01,2,2
"Hamar Weyne","SO2206","proj",2017-02-01,2017-06-01,2,2
"Hawl Wadaag","SO2207","proj",2017-02-01,2017-06-01,2,2
"Heliwa","SO2208","proj",2017-02-01,2017-06-01,2,2
"Hodan","SO2209","proj",2017-02-01,2017-06-01,2,2
"Kahda","SO2210","proj",2017-02-01,2017-06-01,2,2
"Karaan","SO2211","proj",2017-02-01,2017-06-01,2,2
"Shangaani","SO2212","proj",2017-02-01,2017-06-01,2,2
"Shibis","SO2213","proj",2017-02-01,2017-06-01,2,2
"Unspecified","Unspecified","proj",2017-02-01,2017-06-01,2,2
"Waaberi","SO2214","proj",2017-02-01,2017-06-01,2,2
"Wadajir (Medina)","SO2215","proj",2017-02-01,2017-06-01,2,2
"Wardhigley","SO2216","proj",2017-02-01,2017-06-01,2,2
"Yaaqshid","SO2217","proj",2017-02-01,2017-06-01,2,2
"Bandarbeyla","SO1602","proj",2017-02-01,2017-06-01,3,2.99879264831543
"Bossaso","SO1601","proj",2017-02-01,2017-06-01,2,2.00221085548401
"Caluula","SO1603","proj",2017-02-01,2017-06-01,3,3
"Iskushuban","SO1604","proj",2017-02-01,2017-06-01,3,2.99927949905396
"Qandala","SO1605","proj",2017-02-01,2017-06-01,3,2.99772357940674
"Qardho","SO1606","proj",2017-02-01,2017-06-01,2,2.00334787368774
"Baydhaba","SO2401","proj",2017-02-01,2017-06-01,3,2.99984574317932
"Buur Hakaba","SO2402","proj",2017-02-01,2017-06-01,3,2.99892950057983
"Diinsoor","SO2403","proj",2017-02-01,2017-06-01,4,3.99327301979065
"Qansax Dheere","SO2404","proj",2017-02-01,2017-06-01,4,3.98783183097839
"Cabudwaaq","SO1902","proj",2017-02-01,2017-06-01,2,2.03107309341431
"Cadaado","SO1903","proj",2017-02-01,2017-06-01,2,2.00574517250061
"Ceel Buur","SO1904","proj",2017-02-01,2017-06-01,3,3
"Ceel Dheer","SO1905","proj",2017-02-01,2017-06-01,3,2.99897718429565
"Dhuusamarreeb","SO1901","proj",2017-02-01,2017-06-01,3,2.99771547317505
"Baardheere","SO2602","proj",2017-02-01,2017-06-01,2,2.00158953666687
"Belet Xaawo","SO2603","proj",2017-02-01,2017-06-01,2,2
"Ceel Waaq","SO2604","proj",2017-02-01,2017-06-01,2,2
"Doolow","SO2605","proj",2017-02-01,2017-06-01,2,2
"Garbahaarey","SO2601","proj",2017-02-01,2017-06-01,2,2.00332760810852
"Luuq","SO2606","proj",2017-02-01,2017-06-01,2,2.00138831138611
"Belet Weyne","SO2001","proj",2017-02-01,2017-06-01,3,3
"Bulo Burto","SO2002","proj",2017-02-01,2017-06-01,3,2.99911880493164
"Jalalaqsi","SO2003","proj",2017-02-01,2017-06-01,3,2.99537396430969
"Afmadow","SO2802","proj",2017-02-01,2017-06-01,2,2.00048661231995
"Badhaadhe","SO2803","proj",2017-02-01,2017-06-01,2,2
"Jamaame","SO2804","proj",2017-02-01,2017-06-01,3,2.99553227424622
"Kismaayo","SO2801","proj",2017-02-01,2017-06-01,2,2.00040507316589
"Afgooye","SO2302","proj",2017-02-01,2017-06-01,2,2
"Baraawe","SO2303","proj",2017-02-01,2017-06-01,3,2.99511814117432
"Kurtunwaarey","SO2304","proj",2017-02-01,2017-06-01,3,2.99066376686096
"Marka","SO2301","proj",2017-02-01,2017-06-01,2,2.00412440299988
"Qoryooley","SO2305","proj",2017-02-01,2017-06-01,2,2.00684785842896
"Sablaale","SO2306","proj",2017-02-01,2017-06-01,2,2.00765681266785
"Wanla Weyn","SO2307","proj",2017-02-01,2017-06-01,2,2.00369167327881
"Bu'aale","SO2701","proj",2017-02-01,2017-06-01,2,2.00214648246765
"Jilib","SO2702","proj",2017-02-01,2017-06-01,3,2.99620413780212
"Saakow","SO2703","proj",2017-02-01,2017-06-01,2,2.00312042236328
"Adan Yabaal","SO2102","proj",2017-02-01,2017-06-01,2,2.00470519065857
"Balcad","SO2103","proj",2017-02-01,2017-06-01,2,2
"Cadale","SO2104","proj",2017-02-01,2017-06-01,2,2.001060962677
"Jowhar","SO2101","proj",2017-02-01,2017-06-01,2,2.00314545631409
"Gaalkacyo","SO1801","proj",2017-02-01,2017-06-01,3,2.99894070625305
"Galdogob","SO1802","proj",2017-02-01,2017-06-01,3,3.00000023841858
"Hobyo","SO1803","proj",2017-02-01,2017-06-01,3,2.99965572357178
"Jariiban","SO1804","proj",2017-02-01,2017-06-01,3,3
"Xarardheere","SO1805","proj",2017-02-01,2017-06-01,3,3
"Burtinle","SO1702","proj",2017-02-01,2017-06-01,3,3
"Eyl","SO1703","proj",2017-02-01,2017-06-01,3,2.9985990524292
"Garoowe","SO1701","proj",2017-02-01,2017-06-01,3,2.99892354011536
"Ceel Afweyn","SO1502","proj",2017-02-01,2017-06-01,3,2.99773406982422
"Ceerigaabo","SO1501","proj",2017-02-01,2017-06-01,2,2.00174021720886
"Laasqoray","SO1503","proj",2017-02-01,2017-06-01,2,2.00061631202698
"Caynabo","SO1402","proj",2017-02-01,2017-06-01,3,2.99758696556091
"Laas Caanood","SO1401","proj",2017-02-01,2017-06-01,3,3
"Taleex","SO1403","proj",2017-02-01,2017-06-01,3,2.99747824668884
"Xudun","SO1404","proj",2017-02-01,2017-06-01,3,2.99832248687744
"Burco","SO1301","proj",2017-02-01,2017-06-01,2,2.00246477127075
"Buuhoodle","SO1302","proj",2017-02-01,2017-06-01,3,2.99858570098877
"Owdweyne","SO1303","proj",2017-02-01,2017-06-01,3,2.99566555023193
"Sheikh","SO1304","proj",2017-02-01,2017-06-01,2,2.00215220451355
"Berbera","SO1202","proj",2017-02-01,2017-06-01,2,2.00102424621582
"Gebiley","SO1203","proj",2017-02-01,2017-06-01,2,2
"Hargeysa","SO1201","proj",2017-02-01,2017-06-01,2,2.00149416923523
"Baki","SO1102","proj",2017-08-01,2017-12-01,2,2.00314092636108
"Borama","SO1101","proj",2017-08-01,2017-12-01,2,2.00598859786987
"Lughaye","SO1103","proj",2017-08-01,2017-12-01,3,2.99913573265076
"Zeylac","SO1104","proj",2017-08-01,2017-12-01,4,3.99611210823059
"Ceel Barde","SO2502","proj",2017-08-01,2017-12-01,1,1.00299978256226
"Rab Dhuure","SO2505","proj",2017-08-01,2017-12-01,2,1.76698660850525
"Tayeeglow","SO2503","proj",2017-08-01,2017-12-01,2,1.99879121780396
"Waajid","SO2504","proj",2017-08-01,2017-12-01,2,2.00305986404419
"Xudur","SO2501","proj",2017-08-01,2017-12-01,2,1.99866795539856
"Bondhere","SO2201","proj",2017-08-01,2017-12-01,2,2
"Cabdulasis","SO2202","proj",2017-08-01,2017-12-01,2,2
"Daynile","SO2203","proj",2017-08-01,2017-12-01,1,1.01050353050232
"Dharkenley","SO2204","proj",2017-08-01,2017-12-01,1,1
"Hamar Jabjab","SO2205","proj",2017-08-01,2017-12-01,2,2
"Hamar Weyne","SO2206","proj",2017-08-01,2017-12-01,2,2
"Hawl Wadaag","SO2207","proj",2017-08-01,2017-12-01,2,1.69651806354523
"Heliwa","SO2208","proj",2017-08-01,2017-12-01,2,2
"Hodan","SO2209","proj",2017-08-01,2017-12-01,1,1.35048890113831
"Kahda","SO2210","proj",2017-08-01,2017-12-01,1,1
"Karaan","SO2211","proj",2017-08-01,2017-12-01,2,2
"Shangaani","SO2212","proj",2017-08-01,2017-12-01,2,2
"Shibis","SO2213","proj",2017-08-01,2017-12-01,2,2
"Unspecified","Unspecified","proj",2017-08-01,2017-12-01,2,1.95910811424255
"Waaberi","SO2214","proj",2017-08-01,2017-12-01,2,2
"Wadajir (Medina)","SO2215","proj",2017-08-01,2017-12-01,1,1.34022104740143
"Wardhigley","SO2216","proj",2017-08-01,2017-12-01,2,1.86276257038116
"Yaaqshid","SO2217","proj",2017-08-01,2017-12-01,2,2
"Bandarbeyla","SO1602","proj",2017-08-01,2017-12-01,2,2
"Bossaso","SO1601","proj",2017-08-01,2017-12-01,3,2.99546146392822
"Caluula","SO1603","proj",2017-08-01,2017-12-01,2,2
"Iskushuban","SO1604","proj",2017-08-01,2017-12-01,2,2.00007390975952
"Qandala","SO1605","proj",2017-08-01,2017-12-01,2,2.00227642059326
"Qardho","SO1606","proj",2017-08-01,2017-12-01,2,2.0009503364563
"Baydhaba","SO2401","proj",2017-08-01,2017-12-01,3,2.99506592750549
"Buur Hakaba","SO2402","proj",2017-08-01,2017-12-01,2,1.99882888793945
"Diinsoor","SO2403","proj",2017-08-01,2017-12-01,2,2.00020503997803
"Qansax Dheere","SO2404","proj",2017-08-01,2017-12-01,2,2.00280928611755
"Cabudwaaq","SO1902","proj",2017-08-01,2017-12-01,2,2.00305008888245
"Cadaado","SO1903","proj",2017-08-01,2017-12-01,2,2.00174379348755
"Ceel Buur","SO1904","proj",2017-08-01,2017-12-01,2,2.00167155265808
"Ceel Dheer","SO1905","proj",2017-08-01,2017-12-01,2,1.99897706508636
"Dhuusamarreeb","SO1901","proj",2017-08-01,2017-12-01,3,2.99396920204163
"Baardheere","SO2602","proj",2017-08-01,2017-12-01,2,1.99808990955353
"Belet Xaawo","SO2603","proj",2017-08-01,2017-12-01,1,1.00419938564301
"Ceel Waaq","SO2604","proj",2017-08-01,2017-12-01,1,1.00329566001892
"Doolow","SO2605","proj",2017-08-01,2017-12-01,3,2.98444676399231
"Garbahaarey","SO2601","proj",2017-08-01,2017-12-01,2,1.99629366397858
"Luuq","SO2606","proj",2017-08-01,2017-12-01,1,1.00631439685822
"Belet Weyne","SO2001","proj",2017-08-01,2017-12-01,2,2.00001239776611
"Bulo Burto","SO2002","proj",2017-08-01,2017-12-01,2,1.99911868572235
"Jalalaqsi","SO2003","proj",2017-08-01,2017-12-01,2,1.9953738451004
"Afmadow","SO2802","proj",2017-08-01,2017-12-01,1,1.00309383869171
"Badhaadhe","SO2803","proj",2017-08-01,2017-12-01,1,1.00345098972321
"Jamaame","SO2804","proj",2017-08-01,2017-12-01,2,1.99869072437286
"Kismaayo","SO2801","proj",2017-08-01,2017-12-01,3,2.99225473403931
"Afgooye","SO2302","proj",2017-08-01,2017-12-01,1,1.00017750263214
"Baraawe","SO2303","proj",2017-08-01,2017-12-01,1,1.00141274929047
"Kurtunwaarey","SO2304","proj",2017-08-01,2017-12-01,1,1.00139892101288
"Marka","SO2301","proj",2017-08-01,2017-12-01,1,1
"Qoryooley","SO2305","proj",2017-08-01,2017-12-01,1,1.0038765668869
"Sablaale","SO2306","proj",2017-08-01,2017-12-01,1,1.0038024187088
"Wanla Weyn","SO2307","proj",2017-08-01,2017-12-01,1,1.0036917924881
"Bu'aale","SO2701","proj",2017-08-01,2017-12-01,2,1.99667346477509
"Jilib","SO2702","proj",2017-08-01,2017-12-01,2,1.99737989902496
"Saakow","SO2703","proj",2017-08-01,2017-12-01,2,1.99857175350189
"Adan Yabaal","SO2102","proj",2017-08-01,2017-12-01,1,1.00470530986786
"Balcad","SO2103","proj",2017-08-01,2017-12-01,1,1.00065660476685
"Cadale","SO2104","proj",2017-08-01,2017-12-01,1,1.00106108188629
"Jowhar","SO2101","proj",2017-08-01,2017-12-01,1,1.0031453371048
"Gaalkacyo","SO1801","proj",2017-08-01,2017-12-01,2,2
"Galdogob","SO1802","proj",2017-08-01,2017-12-01,2,2
"Hobyo","SO1803","proj",2017-08-01,2017-12-01,2,2.00034022331238
"Jariiban","SO1804","proj",2017-08-01,2017-12-01,2,2
"Xarardheere","SO1805","proj",2017-08-01,2017-12-01,2,2
"Burtinle","SO1702","proj",2017-08-01,2017-12-01,2,2.00122666358948
"Eyl","SO1703","proj",2017-08-01,2017-12-01,2,2
"Garoowe","SO1701","proj",2017-08-01,2017-12-01,2,2.0024836063385
"Ceel Afweyn","SO1502","proj",2017-08-01,2017-12-01,2,2.00110626220703
"Ceerigaabo","SO1501","proj",2017-08-01,2017-12-01,2,2.00081872940063
"Laasqoray","SO1503","proj",2017-08-01,2017-12-01,2,2.00177764892578
"Caynabo","SO1402","proj",2017-08-01,2017-12-01,3,2.99412512779236
"Laas Caanood","SO1401","proj",2017-08-01,2017-12-01,3,2.99792385101318
"Taleex","SO1403","proj",2017-08-01,2017-12-01,3,2.99661374092102
"Xudun","SO1404","proj",2017-08-01,2017-12-01,3,2.99787616729736
"Burco","SO1301","proj",2017-08-01,2017-12-01,2,2.00111484527588
"Buuhoodle","SO1302","proj",2017-08-01,2017-12-01,2,2.00359439849854
"Owdweyne","SO1303","proj",2017-08-01,2017-12-01,2,2
"Sheikh","SO1304","proj",2017-08-01,2017-12-01,2,2
"Berbera","SO1202","proj",2017-08-01,2017-12-01,2,2
"Gebiley","SO1203","proj",2017-08-01,2017-12-01,2,2
"Hargeysa","SO1201","proj",2017-08-01,2017-12-01,2,2
"Baki","SO1102","proj",2018-02-01,2018-06-01,2,2.01157712936401
"Borama","SO1101","proj",2018-02-01,2018-06-01,2,2.00786471366882
"Lughaye","SO1103","proj",2018-02-01,2018-06-01,4,3.99075770378113
"Zeylac","SO1104","proj",2018-02-01,2018-06-01,4,3.99811196327209
"Ceel Barde","SO2502","proj",2018-02-01,2018-06-01,1,1.0059996843338
"Rab Dhuure","SO2505","proj",2018-02-01,2018-06-01,2,2.34885120391846
"Tayeeglow","SO2503","proj",2018-02-01,2018-06-01,2,2.00253844261169
"Waajid","SO2504","proj",2018-02-01,2018-06-01,2,2.00472378730774
"Xudur","SO2501","proj",2018-02-01,2018-06-01,3,2.99019742012024
"Bondhere","SO2201","proj",2018-02-01,2018-06-01,1,1
"Cabdulasis","SO2202","proj",2018-02-01,2018-06-01,1,1
"Daynile","SO2203","proj",2018-02-01,2018-06-01,2,1.98949658870697
"Dharkenley","SO2204","proj",2018-02-01,2018-06-01,2,2
"Hamar Jabjab","SO2205","proj",2018-02-01,2018-06-01,1,1
"Hamar Weyne","SO2206","proj",2018-02-01,2018-06-01,1,1
"Hawl Wadaag","SO2207","proj",2018-02-01,2018-06-01,1,1.30348205566406
"Heliwa","SO2208","proj",2018-02-01,2018-06-01,1,1
"Hodan","SO2209","proj",2018-02-01,2018-06-01,2,1.64951121807098
"Kahda","SO2210","proj",2018-02-01,2018-06-01,2,2
"Karaan","SO2211","proj",2018-02-01,2018-06-01,1,1
"Shangaani","SO2212","proj",2018-02-01,2018-06-01,1,1
"Shibis","SO2213","proj",2018-02-01,2018-06-01,1,1
"Unspecified","Unspecified","proj",2018-02-01,2018-06-01,1,1.04089176654816
"Waaberi","SO2214","proj",2018-02-01,2018-06-01,1,1
"Wadajir (Medina)","SO2215","proj",2018-02-01,2018-06-01,2,1.65977883338928
"Wardhigley","SO2216","proj",2018-02-01,2018-06-01,1,1.13723731040955
"Yaaqshid","SO2217","proj",2018-02-01,2018-06-01,1,1
"Bandarbeyla","SO1602","proj",2018-02-01,2018-06-01,3,2.99879264831543
"Bossaso","SO1601","proj",2018-02-01,2018-06-01,2,2.00384855270386
"Caluula","SO1603","proj",2018-02-01,2018-06-01,3,3
"Iskushuban","SO1604","proj",2018-02-01,2018-06-01,3,2.99927949905396
"Qandala","SO1605","proj",2018-02-01,2018-06-01,3,2.99772357940674
"Qardho","SO1606","proj",2018-02-01,2018-06-01,2,2.00400257110596
"Baydhaba","SO2401","proj",2018-02-01,2018-06-01,3,2.99805402755737
"Buur Hakaba","SO2402","proj",2018-02-01,2018-06-01,3,2.99788689613342
"Diinsoor","SO2403","proj",2018-02-01,2018-06-01,3,2.99665784835815
"Qansax Dheere","SO2404","proj",2018-02-01,2018-06-01,3,2.99532079696655
"Cabudwaaq","SO1902","proj",2018-02-01,2018-06-01,3,3
"Cadaado","SO1903","proj",2018-02-01,2018-06-01,3,3
"Ceel Buur","SO1904","proj",2018-02-01,2018-06-01,3,2.99918293952942
"Ceel Dheer","SO1905","proj",2018-02-01,2018-06-01,3,2.99837517738342
"Dhuusamarreeb","SO1901","proj",2018-02-01,2018-06-01,3,3
"Baardheere","SO2602","proj",2018-02-01,2018-06-01,2,1.99934589862823
"Belet Xaawo","SO2603","proj",2018-02-01,2018-06-01,2,2
"Ceel Waaq","SO2604","proj",2018-02-01,2018-06-01,2,2
"Doolow","SO2605","proj",2018-02-01,2018-06-01,2,2
"Garbahaarey","SO2601","proj",2018-02-01,2018-06-01,2,2.00192785263062
"Luuq","SO2606","proj",2018-02-01,2018-06-01,2,2.00073170661926
"Belet Weyne","SO2001","proj",2018-02-01,2018-06-01,3,2.99852442741394
"Bulo Burto","SO2002","proj",2018-02-01,2018-06-01,3,2.9971342086792
"Jalalaqsi","SO2003","proj",2018-02-01,2018-06-01,2,2.00608158111572
"Afmadow","SO2802","proj",2018-02-01,2018-06-01,2,1.99926018714905
"Badhaadhe","SO2803","proj",2018-02-01,2018-06-01,2,2
"Jamaame","SO2804","proj",2018-02-01,2018-06-01,3,2.99174785614014
"Kismaayo","SO2801","proj",2018-02-01,2018-06-01,2,2.00040507316589
"Afgooye","SO2302","proj",2018-02-01,2018-06-01,2,1.99982237815857
"Baraawe","SO2303","proj",2018-02-01,2018-06-01,3,2.99370527267456
"Kurtunwaarey","SO2304","proj",2018-02-01,2018-06-01,3,2.99066376686096
"Marka","SO2301","proj",2018-02-01,2018-06-01,2,2.00412440299988
"Qoryooley","SO2305","proj",2018-02-01,2018-06-01,2,2.00684785842896
"Sablaale","SO2306","proj",2018-02-01,2018-06-01,2,2.0048348903656
"Wanla Weyn","SO2307","proj",2018-02-01,2018-06-01,2,2.00341486930847
"Bu'aale","SO2701","proj",2018-02-01,2018-06-01,1,1.00547289848328
"Jilib","SO2702","proj",2018-02-01,2018-06-01,2,2.00036644935608
"Saakow","SO2703","proj",2018-02-01,2018-06-01,1,1.00738251209259
"Adan Yabaal","SO2102","proj",2018-02-01,2018-06-01,2,2.00455164909363
"Balcad","SO2103","proj",2018-02-01,2018-06-01,2,1.99934339523315
"Cadale","SO2104","proj",2018-02-01,2018-06-01,2,2
"Jowhar","SO2101","proj",2018-02-01,2018-06-01,2,2.00116038322449
"Gaalkacyo","SO1801","proj",2018-02-01,2018-06-01,3,3
"Galdogob","SO1802","proj",2018-02-01,2018-06-01,3,3.00000023841858
"Hobyo","SO1803","proj",2018-02-01,2018-06-01,3,2.99975109100342
"Jariiban","SO1804","proj",2018-02-01,2018-06-01,3,3
"Xarardheere","SO1805","proj",2018-02-01,2018-06-01,2,2.00667405128479
"Burtinle","SO1702","proj",2018-02-01,2018-06-01,3,3
"Eyl","SO1703","proj",2018-02-01,2018-06-01,3,2.9985990524292
"Garoowe","SO1701","proj",2018-02-01,2018-06-01,3,2.99892354011536
"Ceel Afweyn","SO1502","proj",2018-02-01,2018-06-01,3,2.99997568130493
"Ceerigaabo","SO1501","proj",2018-02-01,2018-06-01,3,3
"Laasqoray","SO1503","proj",2018-02-01,2018-06-01,3,2.99790048599243
"Caynabo","SO1402","proj",2018-02-01,2018-06-01,3,2.99758696556091
"Laas Caanood","SO1401","proj",2018-02-01,2018-06-01,3,3
"Taleex","SO1403","proj",2018-02-01,2018-06-01,3,2.99923849105835
"Xudun","SO1404","proj",2018-02-01,2018-06-01,3,2.99999976158142
"Burco","SO1301","proj",2018-02-01,2018-06-01,2,2.00257921218872
"Buuhoodle","SO1302","proj",2018-02-01,2018-06-01,3,2.99858570098877
"Owdweyne","SO1303","proj",2018-02-01,2018-06-01,3,2.99681520462036
"Sheikh","SO1304","proj",2018-02-01,2018-06-01,2,2.00798273086548
"Berbera","SO1202","proj",2018-02-01,2018-06-01,3,2.9982283115387
"Gebiley","SO1203","proj",2018-02-01,2018-06-01,3,2.99574637413025
"Hargeysa","SO1201","proj",2018-02-01,2018-06-01,3,2.99978566169739
"Baki","SO1102","proj",2018-08-01,2018-12-01,2,2.00314092636108
"Borama","SO1101","proj",2018-08-01,2018-12-01,2,2.00598859786987
"Lughaye","SO1103","proj",2018-08-01,2018-12-01,3,2.99913573265076
"Zeylac","SO1104","proj",2018-08-01,2018-12-01,4,3.99611210823059
"Ceel Barde","SO2502","proj",2018-08-01,2018-12-01,1,1.00299978256226
"Rab Dhuure","SO2505","proj",2018-08-01,2018-12-01,2,1.76698660850525
"Tayeeglow","SO2503","proj",2018-08-01,2018-12-01,2,1.99879121780396
"Waajid","SO2504","proj",2018-08-01,2018-12-01,2,2.00305986404419
"Xudur","SO2501","proj",2018-08-01,2018-12-01,2,1.99866795539856
"Bondhere","SO2201","proj",2018-08-01,2018-12-01,2,2
"Cabdulasis","SO2202","proj",2018-08-01,2018-12-01,2,2
"Daynile","SO2203","proj",2018-08-01,2018-12-01,1,1.01050353050232
"Dharkenley","SO2204","proj",2018-08-01,2018-12-01,1,1
"Hamar Jabjab","SO2205","proj",2018-08-01,2018-12-01,2,2
"Hamar Weyne","SO2206","proj",2018-08-01,2018-12-01,2,2
"Hawl Wadaag","SO2207","proj",2018-08-01,2018-12-01,2,1.69651806354523
"Heliwa","SO2208","proj",2018-08-01,2018-12-01,2,2
"Hodan","SO2209","proj",2018-08-01,2018-12-01,1,1.35048890113831
"Kahda","SO2210","proj",2018-08-01,2018-12-01,1,1
"Karaan","SO2211","proj",2018-08-01,2018-12-01,2,2
"Shangaani","SO2212","proj",2018-08-01,2018-12-01,2,2
"Shibis","SO2213","proj",2018-08-01,2018-12-01,2,2
"Unspecified","Unspecified","proj",2018-08-01,2018-12-01,2,1.95910811424255
"Waaberi","SO2214","proj",2018-08-01,2018-12-01,2,2
"Wadajir (Medina)","SO2215","proj",2018-08-01,2018-12-01,1,1.34022104740143
"Wardhigley","SO2216","proj",2018-08-01,2018-12-01,2,1.86276257038116
"Yaaqshid","SO2217","proj",2018-08-01,2018-12-01,2,2
"Bandarbeyla","SO1602","proj",2018-08-01,2018-12-01,2,2
"Bossaso","SO1601","proj",2018-08-01,2018-12-01,3,2.99546146392822
"Caluula","SO1603","proj",2018-08-01,2018-12-01,2,2
"Iskushuban","SO1604","proj",2018-08-01,2018-12-01,2,2.00007390975952
"Qandala","SO1605","proj",2018-08-01,2018-12-01,2,2.00227642059326
"Qardho","SO1606","proj",2018-08-01,2018-12-01,2,2.0009503364563
"Baydhaba","SO2401","proj",2018-08-01,2018-12-01,3,2.99506592750549
"Buur Hakaba","SO2402","proj",2018-08-01,2018-12-01,2,1.99882888793945
"Diinsoor","SO2403","proj",2018-08-01,2018-12-01,2,2.00020503997803
"Qansax Dheere","SO2404","proj",2018-08-01,2018-12-01,2,2.00280928611755
"Cabudwaaq","SO1902","proj",2018-08-01,2018-12-01,2,2.00305008888245
"Cadaado","SO1903","proj",2018-08-01,2018-12-01,2,2.00174379348755
"Ceel Buur","SO1904","proj",2018-08-01,2018-12-01,2,2.00167155265808
"Ceel Dheer","SO1905","proj",2018-08-01,2018-12-01,2,1.99897706508636
"Dhuusamarreeb","SO1901","proj",2018-08-01,2018-12-01,3,2.99396920204163
"Baardheere","SO2602","proj",2018-08-01,2018-12-01,2,1.99808990955353
"Belet Xaawo","SO2603","proj",2018-08-01,2018-12-01,1,1.00419938564301
"Ceel Waaq","SO2604","proj",2018-08-01,2018-12-01,1,1.00329566001892
"Doolow","SO2605","proj",2018-08-01,2018-12-01,3,2.98444676399231
"Garbahaarey","SO2601","proj",2018-08-01,2018-12-01,2,1.99629366397858
"Luuq","SO2606","proj",2018-08-01,2018-12-01,1,1.00631439685822
"Belet Weyne","SO2001","proj",2018-08-01,2018-12-01,2,2.00001239776611
"Bulo Burto","SO2002","proj",2018-08-01,2018-12-01,2,1.99911868572235
"Jalalaqsi","SO2003","proj",2018-08-01,2018-12-01,2,1.9953738451004
"Afmadow","SO2802","proj",2018-08-01,2018-12-01,1,1.00309383869171
"Badhaadhe","SO2803","proj",2018-08-01,2018-12-01,1,1.00345098972321
"Jamaame","SO2804","proj",2018-08-01,2018-12-01,2,1.99869072437286
"Kismaayo","SO2801","proj",2018-08-01,2018-12-01,3,2.99225473403931
"Afgooye","SO2302","proj",2018-08-01,2018-12-01,1,1.00017750263214
"Baraawe","SO2303","proj",2018-08-01,2018-12-01,1,1.00141274929047
